X,Y,OBJECTID,ID,CDESTACAO,ANO,SGUF,ENTIDADE,CORPODAGUA,AMBIENTE,NUIQA,MEDIQA,MINIQA,MAXIQA,DEVIQA,LATITUDE,LONGITUDE
-49.9403579999999,-29.201904,1,174,SCRS-7759-IE-16,2021,SC,SDE-SC,Rio Mampituba,1,8,73.38324,59.006805,82.038889,6.954655,-29.201904,-49.940358
-49.510093,-28.9280709999999,2,185,SC-7758-I-1,2021,SC,SDE-SC,Rio Araranguá,1,8,69.832505,63.430428,77.29851,5.604508,-28.928071,-49.510093
-49.6224359999999,-28.834327,3,188,RSSC-788-IE-5,2021,SC,SDE-SC,Rio Manuel Alves,1,8,58.314573,44.634034,76.016805,13.543325,-28.834327,-49.622436
-49.474703,-28.7488999999999,4,195,SC-7758-I-4,2021,SC,SDE-SC,Rio Mãe Luiza,1,8,63.52104,52.204092,77.815805,9.53972,-28.7489,-49.474703
-49.1730269999999,-28.6957889999999,5,198,SC-7757-I-3,2021,SC,SDE-SC,Rio Urussanga,1,8,57.677515,46.321153,73.303169,8.978426,-28.695789,-49.173027
-48.97464,-28.4635069999999,6,203,SC-7756-I-2,2021,SC,SDE-SC,Rio Tubarão,1,8,61.203599,47.502207,70.833901,7.435615,-28.463507,-48.97464
-49.01732,-28.3406899999999,7,206,SC-7756-I-5,2021,SC,SDE-SC,Rio Batateira,1,8,66.361182,48.856142,74.71127,9.428363,-28.34069,-49.01732
-49.1792,-28.3258,8,207,SC-7756-I-4,2021,SC,SDE-SC,Rio Braço do Norte,1,8,64.85174,57.611657,72.094688,4.87028,-28.3258,-49.1792
-48.8825859999999,-28.275951,9,209,SC-7756-R-15,2021,SC,SDE-SC,Rio Aragatingauba,1,8,69.102799,64.473583,73.748634,2.897906,-28.275951,-48.882586
-49.1950019999999,-28.209416,10,211,SC-7756-I-13,2021,SC,SDE-SC,Rio Pequeno,1,8,65.52364,50.071634,76.199534,8.528187,-28.209416,-49.195002
-48.767552,-28.0611709999999,11,215,,2021,SC,,,2,8,73.976592,67.097161,77.93259,3.81748,-28.061171,-48.767552
-48.686999,-27.905089,12,224,SC-7755-I-17,2021,SC,SDE-SC,Rio da Madre,1,8,77.042262,74.122416,81.70115,2.490336,-27.905089,-48.686999
-48.9466179999999,-27.866791,13,229,SC-7756-R-28,2021,SC,SDE-SC,Rio Capivari,1,8,70.718842,64.257265,74.589617,3.131325,-27.866791,-48.946618
-48.893652,-27.721606,14,237,SC-7755-I-9,2021,SC,SDE-SC,Rio Cubatão,1,8,69.225524,50.186322,76.714063,8.348061,-27.721606,-48.893652
-48.6743749999999,-27.700228,15,240,SC-7755-I-12,2021,SC,SDE-SC,Rio Cubatão do Sul,1,8,63.75452,58.846397,69.985401,3.914618,-27.700228,-48.674375
-49.34512,-27.690829,16,241,SC-7754-I-17,2021,SC,SDE-SC,Rio Itajaí do Sul,1,8,64.30624,44.624312,69.246177,8.197605,-27.690829,-49.34512
-48.754725,-27.437877,17,254,SC-7755-I-11,2021,SC,SDE-SC,Rio dos Três Riachos,1,8,69.155585,56.991842,75.321699,5.961299,-27.437877,-48.754725
-48.9528,-27.4141999999999,18,255,SC-7755-I-6,2021,SC,SDE-SC,Rio Tijucas,1,8,68.620535,60.270995,74.840921,5.242641,-27.4142,-48.9528
-49.60382,-27.39591,19,257,SC-7754-I-7,2021,SC,SDE-SC,Rio Itajaí do Sul,1,8,54.659031,44.745048,70.006526,9.461479,-27.39591,-49.60382
-48.85,-27.275,20,261,SC-7755-I-2,2021,SC,SDE-SC,Rio Tijucas,1,8,64.055777,52.260674,70.272969,6.099966,-27.275,-48.85
-49.995916,-27.113645,21,263,SC-7754-I-10,2021,SC,SDE-SC,Rio Itajaí do Oeste,1,8,65.085514,57.469644,71.909091,5.399303,-27.113645,-49.995916
-49.4974769999999,-27.0781459999999,22,266,SC-7754-I-14,2021,SC,SDE-SC,Rio Itajaí do Norte/Hercílio,1,8,64.813347,58.668292,70.514239,4.440875,-27.078146,-49.497477
-50.112967,-27.051599,23,267,SC-7754-I-3,2021,SC,SDE-SC,Rio Itajaí do Oeste,1,8,70.99904,65.461706,82.752014,5.909165,-27.051599,-50.112967
-49.5869039999999,-27.0482909999999,24,268,SC-7754-I-6,2021,SC,SDE-SC,Rio Itajaí do Norte/Hercílio,1,8,62.057182,49.783061,70.134943,8.137608,-27.048291,-49.586904
-49.387503,-27.037211,25,269,SC-7754-I-2,2021,SC,SDE-SC,Ribeirão Neisse,1,8,64.860731,56.748949,72.857601,6.096683,-27.037211,-49.387503
-48.860991,-27.033171,26,270,SC-7754-I-20,2021,SC,SDE-SC,Rio Itajaí Mirim,1,8,52.41597,40.748951,61.465054,7.915583,-27.033171,-48.860991
-49.092976,-27.028293,27,272,SC-7754-R-21,2021,SC,SDE-SC,Rio Garcia,1,8,73.222514,71.942042,76.637489,1.554021,-27.028293,-49.092976
-48.6571049999999,-27.0204479999999,28,273,SC-7755-I-18,2021,SC,SDE-SC,Rio Camboriu,1,8,52.050973,43.333119,66.892347,7.547766,-27.020448,-48.657105
-49.289889,-26.9419149999999,29,274,SC-7754-I-13,2021,SC,SDE-SC,Rio Itajaí-Açu,1,8,68.613196,61.054778,80.450519,6.740518,-26.941915,-49.289889
-49.0653,-26.9180739999999,30,276,SC-7754-I-4,2021,SC,SDE-SC,Rio Itajaí-Açu,1,8,64.443049,54.172199,72.437167,6.058837,-26.918074,-49.0653
-48.8244,-26.895079,31,277,SC-7754-I-12,2021,SC,SDE-SC,Rio Itajaí-Açu,1,8,59.190733,52.502528,65.035948,4.56224,-26.895079,-48.8244
-49.138841,-26.892437,32,278,SC-7753-I-3,2021,SC,SDE-SC,Rio Itajaí-Açu,1,8,61.353391,47.817307,71.763876,7.369917,-26.892437,-49.138841
-49.2719,-26.8296999999999,33,280,SC-7754-I-9,2021,SC,SDE-SC,Rio Benedito,1,8,63.424398,50.899204,77.274176,8.758787,-26.8297,-49.2719
-49.8308949999999,-26.699987,34,281,SC-7754-R-22,2021,SC,SDE-SC,Rio Hercílio,1,8,68.379658,57.189957,74.71601,5.311108,-26.699987,-49.830895
-48.977167,-26.572694,35,283,SC-7751-I-22,2021,SC,SDE-SC,Rio Putanga,1,8,62.865308,48.916288,72.159701,6.994932,-26.572694,-48.977167
-48.883843,-26.5249469999999,36,286,SC-7752-I-2,2021,SC,SDE-SC,Rio Itapocu,1,8,64.208194,51.460197,73.704263,6.1233,-26.524947,-48.883843
-49.0808,-26.4798999999999,37,288,SC-7752-I-1,2021,SC,SDE-SC,Rio Itapocu,1,8,59.170482,47.032091,65.442997,5.982922,-26.4799,-49.0808
-48.8310999999999,-26.4481,38,289,SC-7752-I-4,2021,SC,SDE-SC,Rio Piraí,1,8,65.841522,56.09865,74.781845,5.719111,-26.4481,-48.8311
-48.9782999999999,-26.2488999999999,39,298,SC-7751-I-1,2021,SC,SDE-SC,Rio Piraí,1,8,75.945047,68.685661,84.23662,5.430598,-26.2489,-48.9783
-48.995956,-26.142869,40,307,SC-7751-R-26,2021,SC,SDE-SC,Rio Cubatão,1,8,74.862594,65.831699,84.64191,7.342745,-26.142869,-48.995956
-49.398047,-25.6004589999999,41,364,65019980,2021,PR,Águas Paraná,Rio Iguaçu,1,4,38.031379,27.33033,58.807507,14.331757,-25.600459,-49.398047
-49.5135559999999,-25.600361,42,366,65025000,2021,PR,Águas Paraná,Rio Iguacu,1,4,42.328629,38.582574,46.081473,3.35892,-25.600361,-49.513556
-49.2609869999999,-25.599166,43,367,65017006,2021,PR,Águas Paraná,Rio Iguaçu,1,4,35.957829,23.277453,47.326764,11.425302,-25.599166,-49.260987
-49.2286389999999,-25.589333,44,372,65015400,2021,PR,Águas Paraná,Rio Miringuava Mirim,1,4,63.167126,49.3543,74.556807,10.553669,-25.589333,-49.228639
-49.5831669999999,-25.579944,45,377,65027000,2021,PR,Águas Paraná,Rio Verde,1,4,64.40068,43.053236,75.292723,14.679697,-25.579944,-49.583167
-49.429927,-25.574497,46,378,65024000,2021,PR,Águas Paraná,Rio Passauna,1,4,45.312832,33.583049,51.623339,8.463189,-25.574497,-49.429927
-49.146846,-25.519196,47,401,65010000,2021,PR,Águas Paraná,Rio Pequeno,1,4,75.527834,62.231796,88.517237,10.860088,-25.519196,-49.146846
-49.1894179999999,-25.483441,48,418,65009000,2021,PR,Águas Paraná,Rio Iguacu,1,4,30.835379,21.494034,38.080144,6.891578,-25.483441,-49.189418
-49.1213539999999,-25.4505849999999,49,436,65004995,2021,PR,Águas Paraná,Rio Piraquara,1,4,78.338975,73.79842,81.686008,3.309549,-25.450585,-49.121354
-49.197909,-25.446818,50,440,65007046,2021,PR,Águas Paraná,Rio Atuba,1,4,34.208941,26.266742,42.102412,6.789031,-25.446818,-49.197909
-49.387783,-25.426305,51,464,65021800,2021,PR,Águas Paraná,Rio Passaúna,1,4,67.818383,57.506394,75.857332,8.294847,-25.426305,-49.387783
-49.1622159999999,-25.321998,52,508,65006040,2021,PR,Águas Paraná,Rio Palmital,1,4,68.106939,51.744921,75.72756,11.146551,-25.321998,-49.162216
-48.826944,-24.654167,53,566,RIBE02500,2021,SP,CETESB,Rio Ribeira,1,5,72.151697,49.134153,82.055964,13.169517,-24.654167,-48.826944
-48.917222,-23.974167,54,613,TAQR02400,2021,SP,CETESB,Rio Taquari,1,6,70.688785,49.118318,77.915593,10.836655,-23.974167,-48.917222
-48.6561,-23.9275,55,621,APIA02600,2021,SP,CETESB,Rio Apiaí-Guaçu,1,5,77.346221,74.604536,80.548449,2.180649,-23.9275,-48.6561
-48.0255559999999,-23.8883329999999,56,627,SMIG02800,2021,SP,CETESB,Rio São Miguel Arcanjo,1,7,61.393346,52.543324,71.825518,6.721155,-23.888333,-48.025556
-46.6186,-23.8824999999999,57,629,CURU02800,2021,SP,CETESB,Rio Curucutu,1,10,65.223304,47.229118,74.303858,9.66866,-23.8825,-46.6186
-46.804722,-23.8716669999999,58,631,CIPO00900,2021,SP,CETESB,Ribeirão do Cipó,1,10,49.363678,33.416527,57.881705,6.923827,-23.871667,-46.804722
-48.210833,-23.85,59,637,TURR02800,2021,SP,CETESB,RIO Turvo- UGHRI 14,1,5,72.015651,65.346934,80.162952,5.599539,-23.85,-48.210833
-46.6974999999999,-23.8466999999999,60,638,RCOL02500,2021,SP,CETESB,Ribeirão Colônia,1,10,27.466338,13.540706,55.993571,13.306907,-23.8467,-46.6975
-46.808889,-23.826111,61,642,EMGU00800,2021,SP,CETESB,Rio Embu-Guaçu,1,10,67.762119,61.083639,76.178341,5.356992,-23.826111,-46.808889
-46.8217,-23.8242,62,643,RYTA00800,2021,SP,CETESB,Ribeirão Santa Rita,1,10,54.865379,46.555056,62.641736,5.29758,-23.8242,-46.8217
-47.8531,-23.8194,63,645,ABAN02800,2021,SP,CETESB,Córrego Água Branca,1,7,64.645089,56.748645,72.050174,5.125332,-23.8194,-47.8531
-45.355833,-23.818889,64,646,TOCA02900,2021,SP,CETESB,Córrego das Tocas,1,5,78.218475,76.990007,79.83891,1.07783,-23.818889,-45.355833
-45.3652779999999,-23.809722,65,649,QLOM02950,2021,SP,CETESB,Rio Quilombo,1,5,48.725151,38.031786,67.043604,11.695974,-23.809722,-45.365278
-46.7306,-23.7931,66,651,PARE00600,2021,SP,CETESB,Rio Parelheiros,1,9,22.442947,17.603552,35.081262,6.033151,-23.7931,-46.7306
-46.7252999999999,-23.7811,67,655,YTAI00900,2021,SP,CETESB,Córrego ITAIM,1,10,29.934076,20.467915,47.222644,8.168632,-23.7811,-46.7253
-45.4169439999999,-23.756944,68,666,SAFO00300,2021,SP,CETESB,Rio São Francisco,1,8,77.465234,69.753211,90.85552,6.165756,-23.756944,-45.416944
-46.6878,-23.7535999999999,69,668,REIM02800,2021,SP,CETESB,Córrego Reimberg ou Cocaia,1,10,20.363045,14.941319,34.841176,7.176787,-23.7536,-46.6878
-46.7889,-23.7528,70,669,XPIM00700,2021,SP,CETESB,Córrego do Crispim,1,10,34.04174,19.566348,41.940005,5.836706,-23.7528,-46.7889
-46.7153,-23.7469,71,672,TANQ00900,2021,SP,CETESB,Córrego Tanquinho,1,10,17.013226,13.10974,24.689606,4.052564,-23.7469,-46.7153
-46.404444,-23.7461109999999,72,673,,2021,SP,,,1,4,58.903817,51.410092,66.106475,6.332687,-23.746111,-46.404444
-46.3869,-23.7443999999999,73,674,GADE02800,2021,SP,CETESB,Rio Grande ou Jurubatuba,1,9,70.101474,56.525124,77.384754,6.356365,-23.7444,-46.3869
-46.5966999999999,-23.7438999999999,74,675,ALVE02800,2021,SP,CETESB,Ribeirão dos Alvarengas,1,10,16.099956,12.037611,22.518439,3.482565,-23.7439,-46.5967
-46.7166999999999,-23.7302999999999,75,679,JOSE00900,2021,SP,CETESB,Córrego São José,1,10,14.775743,11.371539,21.08756,2.821282,-23.7303,-46.7167
-49.553056,-23.725556,76,681,ITAR02500,2021,SP,CETESB,Rio Itararé,1,6,76.545043,58.600065,83.963767,9.16654,-23.725556,-49.553056
-46.7058,-23.7214,77,682,EDRA00900,2021,SP,CETESB,Ribeirão das Pedras,1,10,17.926886,15.10632,23.179498,2.893364,-23.7214,-46.7058
-46.7852779999999,-23.7205559999999,78,683,EMMI02900,2021,SP,CETESB,Rio Embu-Mirim,1,10,36.74213,29.894312,51.047958,5.944539,-23.720556,-46.785278
-46.7060999999999,-23.7178,79,685,NITO00600,2021,SP,CETESB,Rio Bonito,1,10,21.692006,15.403337,31.108341,5.879365,-23.7178,-46.7061
-46.6219,-23.7153,80,687,GROT02900,2021,SP,CETESB,Ribeirão Grota Funda,1,10,13.425674,11.408666,17.710789,1.873461,-23.7153,-46.6219
-46.4291669999999,-23.714444,81,688,PIRE02900,2021,SP,CETESB,Ribeirão Pires,1,4,37.986874,32.708025,44.599918,5.241023,-23.714444,-46.429167
-46.4189,-23.7083,82,689,PIRE02800,2021,SP,CETESB,Ribeirão Pires,1,9,45.479499,38.153714,50.852828,4.547551,-23.7083,-46.4189
-49.471111,-23.706944,83,690,VERD02750,2021,SP,CETESB,Rio Verde,1,6,73.56168,51.400247,89.337838,12.967864,-23.706944,-49.471111
-45.488889,-23.7024999999999,84,691,CARO02800,2021,SP,CETESB,Rio Claro - UGRHI 03,1,5,75.282783,71.606157,81.236453,3.902599,-23.7025,-45.488889
-45.433611,-23.699722,85,694,RIJU02900,2021,SP,CETESB,Rio Juqueriquerê,1,8,59.023012,48.016631,65.038369,6.079782,-23.699722,-45.433611
-46.7624999999999,-23.6953,86,696,TUPU00900,2021,SP,CETESB,Córrego do ITUPU,1,11,17.372169,12.312784,23.865444,3.455553,-23.6953,-46.7625
-46.7499999999999,-23.6919,87,698,GVIT00900,2021,SP,CETESB,Córrego Guavirutuba,1,10,12.449468,11.201013,13.651785,0.854651,-23.6919,-46.75
-47.2097219999999,-23.6580559999999,88,708,SOBU02800,2021,SP,CETESB,Rio Sorocabuçu,1,7,65.373082,51.03202,73.124233,7.349737,-23.658056,-47.209722
-47.3586,-23.6530999999999,89,711,BPRU02300,2021,SP,CETESB,Braço do Ribeirão Paruru,2,7,85.867015,79.022945,92.670848,4.560615,-23.6531,-47.3586
-46.197778,-23.649167,90,715,JNDI00500,2021,SP,CETESB,Reservatório do Rio Jundiaí - UGRHI 06,2,10,87.284199,79.898125,93.414343,3.848615,-23.649167,-46.197778
-47.2225,-23.648611,91,716,BUNA02900,2021,SP,CETESB,Rio Una - UGHRI 10,1,6,45.938731,37.438255,58.097249,7.183841,-23.648611,-47.2225
-46.321389,-23.634444,92,722,TAIM00800,2021,SP,CETESB,Rio Taiaçupeba-Mirim,1,9,47.181719,33.052998,55.600415,7.105265,-23.634444,-46.321389
-47.188889,-23.626111,93,724,SOMI02850,2021,SP,CETESB,Rio Sorocamirim,1,6,73.718781,70.782967,77.303704,2.32146,-23.626111,-47.188889
-45.3766669999999,-23.6208329999999,94,725,GUAX02950,2021,SP,CETESB,Rio Guaxinduba,1,5,74.217708,68.239748,83.67512,7.616471,-23.620833,-45.376667
-47.598889,-23.614722,95,727,PORA02700,2021,SP,CETESB,Rio Pirapora,1,7,43.805382,28.944003,54.426191,9.253006,-23.614722,-47.598889
-47.397778,-23.611667,96,729,SOIT02900,2021,SP,CETESB,Reservatório Itupararanga,2,7,89.67596,84.847196,93.581994,3.567234,-23.611667,-47.397778
-47.295556,-23.607222,97,731,SOIT02100,2021,SP,CETESB,Reservatório Itupararanga,2,5,87.576071,83.4027,91.427271,3.116068,-23.607222,-47.295556
-48.125278,-23.600833,98,732,PALT04970,2021,SP,CETESB,Ribeirão Ponte Alta,1,7,45.183507,40.945064,49.508848,3.388111,-23.600833,-48.125278
-48.4944439999999,-23.591111,99,740,PARP02100,2021,SP,CETESB,Rio Paranapanema,1,9,78.304227,72.063939,82.49451,3.424713,-23.591111,-48.494444
-45.3191669999999,-23.5780559999999,100,744,COCA02900,2021,SP,CETESB,Rio Cocanha,1,5,69.899533,62.618222,77.156992,6.847663,-23.578056,-45.319167
-46.713611,-23.5641669999999,101,752,JUÇA04900,2021,SP,CETESB,Córrego do Pirajussara,1,4,24.887613,15.678802,32.0804,8.422386,-23.564167,-46.713611
-48.371944,-23.5569439999999,102,754,ITAP02800,2021,SP,CETESB,Rio Itapetininga,1,9,74.662446,63.269987,81.217573,6.001399,-23.556944,-48.371944
-47.445278,-23.54,103,760,SORO02050,2021,SP,CETESB,Rio Sorocaba,1,7,60.927143,52.42561,66.817343,5.280697,-23.54,-47.445278
-46.7483329999999,-23.531111,104,764,PINH04900,2021,SP,CETESB,Rio Pinheiros,1,5,23.066642,18.373037,28.119892,3.612279,-23.531111,-46.748333
-48.905,-23.4893999999999,105,778,BOIB02950,2021,SP,CETESB,Córr. Boi Branco,1,6,75.789966,66.431216,85.390702,6.399677,-23.4894,-48.905
-48.454444,-23.485833,106,781,GREI02750,2021,SP,CETESB,Rio Guareí,1,9,70.344192,48.982568,81.662723,9.681288,-23.485833,-48.454444
-47.443889,-23.478333,107,783,SORO02100,2021,SP,CETESB,Rio Sorocaba,1,7,46.930648,38.351296,54.858568,5.599952,-23.478333,-47.443889
-51.309444,-23.465278,108,788,64504450,2021,PR,Águas Paraná,Rio Apertados,1,4,69.27203,62.491512,75.129944,5.551738,-23.465278,-51.309444
-45.070278,-23.4316669999999,109,796,GRAN02900,2021,SP,CETESB,Rio Grande - UGRHI 03,1,7,59.807552,55.484803,65.577308,4.019872,-23.431667,-45.070278
-45.571389,-23.418333,110,800,IUNA00950,2021,SP,CETESB,Braço do Rio Paraibuna,2,4,86.557097,80.869567,91.315959,4.304679,-23.418333,-45.571389
-47.438889,-23.415,111,801,JIBU02900,2021,SP,CETESB,Rio Pirajibú,1,7,52.861265,45.853847,55.309925,3.342731,-23.415,-47.438889
-45.057222,-23.4113889999999,112,803,DAIA02900,2021,SP,CETESB,Rio Indaiá,1,5,71.000624,63.423917,83.741734,8.986458,-23.411389,-45.057222
-47.48,-23.408333,113,805,SORO02200,2021,SP,CETESB,Rio Sorocaba,1,7,37.277559,28.021402,40.177436,4.211284,-23.408333,-47.48
-47.5911,-23.3985999999999,114,812,,2021,SP,,,2,4,74.414552,70.33559,76.596337,2.834425,-23.3986,-47.5911
-46.658333,-23.397778,115,813,ACLA00500,2021,SP,CETESB,Reservatório Águas Claras,2,20,85.045297,67.947978,92.881558,6.872095,-23.397778,-46.658333
-45.119722,-23.3955559999999,116,814,GRAN00400,2021,SP,CETESB,Rio Grande - UGRHI 03,1,8,78.518547,74.068929,83.035122,3.002392,-23.395556,-45.119722
-45.8866669999999,-23.375556,117,820,PARB02050,2021,SP,CETESB,Rio Paraíba do Sul,1,4,71.112879,63.856751,77.041997,5.734386,-23.375556,-45.886667
-45.8997219999999,-23.368056,118,821,PARB02100,2021,SP,CETESB,Rio Paraíba do Sul,1,8,73.261003,58.375141,82.655071,8.224975,-23.368056,-45.899722
-45.6125,-23.365556,119,822,INGA00850,2021,SP,CETESB,Braço do Rio Paraitinga,2,4,89.368696,87.634655,91.091573,1.599199,-23.365556,-45.6125
-47.5783,-23.3631,120,824,SORO02300,2021,SP,CETESB,Rio Sorocaba,1,7,43.747327,35.886069,52.480201,5.596847,-23.3631,-47.5783
-51.196111,-23.3544439999999,121,825,64504591,2021,PR,Águas Paraná,Ribeirão Cafezal,1,4,68.235358,65.817018,72.871328,3.326464,-23.354444,-51.196111
-47.7377779999999,-23.3527779999999,122,826,SAUI02900,2021,SP,CETESB,Rio Sarapuí,1,7,74.048027,62.223178,81.620634,6.830097,-23.352778,-47.737778
-46.6625,-23.340278,123,829,JQJU00900,2021,SP,CETESB,Reservatório do Juqueri ou Paiva Castro,2,20,85.821034,74.567981,91.879796,5.228874,-23.340278,-46.6625
-46.2805559999999,-23.3299999999999,124,833,JAGI00350,2021,SP,CETESB,Rio Jaguari - UGRHI 02,1,4,60.480577,45.039215,73.446034,12.535486,-23.33,-46.280556
-47.782778,-23.323611,125,836,TAUI04900,2021,SP,CETESB,Rio Tatuí,1,7,24.310247,16.607431,32.650266,6.569211,-23.323611,-47.782778
-47.7788889999999,-23.3191669999999,126,837,SORO02500,2021,SP,CETESB,Rio Sorocaba,1,7,62.736561,48.261839,76.412957,9.257533,-23.319167,-47.778889
-45.9722219999999,-23.3133329999999,127,838,PARB02200,2021,SP,CETESB,Rio Paraíba do Sul,1,4,67.37207,61.980186,80.647445,8.929788,-23.313333,-45.972222
-50.995278,-23.311944,128,839,64506000,2021,PR,Águas Paraná,Rio Tibagi,1,4,58.108581,46.725086,68.621533,9.001346,-23.311944,-50.995278
-46.233889,-23.293889,129,840,JAGJ00200,2021,SP,CETESB,Reservatório do Jaguari - UGRHI 02,2,8,72.527571,47.155818,81.421985,10.611849,-23.293889,-46.233889
-47.278333,-23.292222,130,841,PGUI02700,2021,SP,CETESB,Ribeirão Pirapitingui,1,7,70.546605,57.845807,76.708924,6.417202,-23.292222,-47.278333
-49.001111,-23.2608329999999,131,847,JURU02500,2021,SP,CETESB,Reservatório Jurumirim,2,6,86.685529,54.121716,94.018128,15.991769,-23.260833,-49.001111
-47.2911,-23.21,132,860,JUNA03900,2021,SP,CETESB,Rio Jundiaí - UGRHI 05,1,4,34.629901,17.382662,47.924806,13.743492,-23.21,-47.2911
-47.5022,-23.2024999999999,133,866,AVEC02800,2021,SP,CETESB,Ribeirão Avecuia,1,7,66.936199,54.862555,77.362314,8.350465,-23.2025,-47.5022
-45.9299999999999,-23.1949999999999,134,870,PARB02300,2021,SP,CETESB,Rio Paraíba do Sul,1,4,57.256742,52.741121,61.701623,4.256933,-23.195,-45.93
-46.8694,-23.1935999999999,135,872,JUNA03150,2021,SP,CETESB,Rio Jundiaí - UGRHI 05,1,4,36.012249,28.332786,44.905131,7.845734,-23.1936,-46.8694
-45.9157999999999,-23.1883,136,873,VIDK04900,2021,SP,CETESB,Córrego do Vidoca,1,7,52.999553,47.514099,58.348175,3.809937,-23.1883,-45.9158
-45.9177779999999,-23.187778,137,874,PARB02310,2021,SP,CETESB,Rio Paraíba do Sul,1,7,60.637261,54.554875,67.277526,4.728363,-23.187778,-45.917778
-47.796389,-23.1725,138,877,SORO02700,2021,SP,CETESB,Rio Sorocaba,1,7,66.019347,51.442948,76.324721,8.721957,-23.1725,-47.796389
-45.898333,-23.15,139,881,BUKI02950,2021,SP,CETESB,Rio Buquira,1,7,56.106115,45.177425,60.963614,5.647943,-23.15,-45.898333
-47.0846999999999,-23.1383,140,885,JUNA03200,2021,SP,CETESB,Rio Jundiaí - UGRHI 05,1,4,31.33435,22.736064,41.564774,8.504129,-23.1383,-47.0847
-47.678056,-23.086667,141,899,TIET02400,2021,SP,CETESB,Rio Tietê,1,5,45.589498,39.613561,52.546227,5.031422,-23.086667,-47.678056
-45.710833,-23.0783329999999,142,901,PARB02400,2021,SP,CETESB,Rio Paraíba do Sul,1,7,58.676081,51.501083,66.470014,4.673361,-23.078333,-45.710833
-45.507222,-23.030278,143,909,UNNA02800,2021,SP,CETESB,Rio Una - UGRHI 02,1,6,58.561066,47.011458,71.901903,9.512483,-23.030278,-45.507222
-47.819722,-23.022778,144,913,SORO02900,2021,SP,CETESB,Rio Sorocaba,1,8,67.545754,61.830787,75.294535,4.42469,-23.022778,-47.819722
-48.1283329999999,-23.017778,145,915,EIXE02225,2021,SP,CETESB,Rio do Peixe-UGRHI 10,1,6,72.150795,49.10871,79.991558,11.466425,-23.017778,-48.128333
-48.84,-22.9983329999999,146,922,NOVO02450,2021,SP,CETESB,Rio Novo,1,6,69.3475,50.165147,74.640694,9.496101,-22.998333,-48.84
-49.9075,-22.9983329999999,147,923,PARP02500,2021,SP,CETESB,Rio Paranapanema,1,8,78.30208,73.712485,81.831568,2.778947,-22.998333,-49.9075
-43.3019389999999,-22.988447,148,929,01RJ20CC0000,2021,RJ,INEA,Rio Cachoeira,1,6,51.904054,46.440271,58.899457,5.630604,-22.988447,-43.301939
-48.012778,-22.9877779999999,149,930,COCH02850,2021,SP,CETESB,Rio das Conchas,1,8,41.758972,26.084165,55.816913,11.152821,-22.987778,-48.012778
-43.414722,-22.987364,150,931,01RJ20MN0240,2021,RJ,INEA,Rio do Marinho,1,6,23.35444,15.169941,43.584858,10.83625,-22.987364,-43.414722
-43.4146059999999,-22.974758,151,942,01RJ20CM0220,2021,RJ,INEA,Rio Camorim,1,6,58.165814,16.180495,77.837143,22.209985,-22.974758,-43.414606
-43.379139,-22.973108,152,944,01RJ20PV0180,2021,RJ,INEA,Arroio Pavuna,1,6,16.828149,13.253943,19.957071,2.764307,-22.973108,-43.379139
-43.335436,-22.965031,153,956,01RJ20RT0020,2021,RJ,INEA,Rio Retiro,1,6,20.490735,17.036599,27.087672,3.578346,-22.965031,-43.335436
-43.395158,-22.9612329999999,154,959,01RJ20PN0480,2021,RJ,INEA,Rio Pavuninha,1,6,15.767827,13.037827,18.542151,2.472541,-22.961233,-43.395158
-45.5527779999999,-22.961111,155,960,PARB02490,2021,SP,CETESB,Rio Paraíba do Sul,1,5,57.425692,54.950924,58.724104,1.516431,-22.961111,-45.552778
-43.3433939999999,-22.957592,156,962,01RJ20AN0040,2021,RJ,INEA,Rio do Anil,1,6,27.014681,17.96693,38.175103,9.083246,-22.957592,-43.343394
-47.823056,-22.956944,157,964,TIET02450,2021,SP,CETESB,Rio Tietê,1,8,39.070781,23.086847,53.457548,9.583331,-22.956944,-47.823056
-43.357744,-22.9547889999999,158,968,01RJ20FN0100,2021,RJ,INEA,Arroio Fundo,1,6,21.442673,16.056032,31.454185,7.103807,-22.954789,-43.357744
-43.3577359999999,-22.9546609999999,159,969,01RJ20FN0090,2021,RJ,INEA,Arroio Fundo,1,6,20.180033,12.747803,33.900527,7.347589,-22.954661,-43.357736
-49.867222,-22.9538889999999,160,971,PADO02600,2021,SP,CETESB,Rio Pardo - UGRHI 17,1,8,68.792065,62.341532,78.468139,5.426366,-22.953889,-49.867222
-43.030117,-22.948767,161,978,00RJ22VL0350,2021,RJ,INEA,Rio da Vala,1,6,34.33017,17.323732,46.265646,11.469279,-22.948767,-43.030117
-43.057611,-22.9487109999999,162,979,00RJ22SA0720,2021,RJ,INEA,Rio Santo Antônio,1,6,30.923942,16.182346,51.867952,12.835123,-22.948711,-43.057611
-43.0336579999999,-22.945389,163,983,00RJ22JM0300,2021,RJ,INEA,Rio João Mendes,1,6,34.083285,23.17394,41.868285,7.177958,-22.945389,-43.033658
-43.382597,-22.9358829999999,164,993,01RJ20GN0400,2021,RJ,INEA,Rio Guerenguê,1,6,18.474833,17.370106,21.578912,1.567069,-22.935883,-43.382597
-43.1242799999999,-22.93064,165,1001,BS062,2021,MG,IGAM,Rio Paraíba do Sul,1,8,64.943603,53.918132,72.289762,5.859572,-22.93064,-43.12428
